Date,Metric,Value
2006-11-06,rolling_corr,0.49120289609461915
2006-11-07,rolling_corr,0.4912557249033207
2006-11-08,rolling_corr,0.49291830619471994
2006-11-09,rolling_corr,0.4882117880398864
2006-11-10,rolling_corr,0.48297425666508553
2006-11-13,rolling_corr,0.480674448486039
2006-11-14,rolling_corr,0.4720759245709102
2006-11-15,rolling_corr,0.45856562274001056
2006-11-16,rolling_corr,0.4589200007730255
2006-11-17,rolling_corr,0.452689677376827
2006-11-20,rolling_corr,0.4443800444036579
2006-11-21,rolling_corr,0.44167795511625296
2006-11-22,rolling_corr,0.44229110925552134
2006-11-23,rolling_corr,0.43981071769265145
2006-11-24,rolling_corr,0.4580796250182605
2006-11-27,rolling_corr,0.5468886830317203
2006-11-28,rolling_corr,0.5431084107002766
2006-11-29,rolling_corr,0.5466924041761624
2006-11-30,rolling_corr,0.5267475452273308
2006-12-01,rolling_corr,0.5331160821023319
2006-12-04,rolling_corr,0.5498227864425413
2006-12-05,rolling_corr,0.5467853002152621
2006-12-06,rolling_corr,0.5491221323772293
2006-12-07,rolling_corr,0.5394978518231334
2006-12-08,rolling_corr,0.5380469962458155
2006-12-11,rolling_corr,0.5382417667712606
2006-12-12,rolling_corr,0.5348119575008001
2006-12-13,rolling_corr,0.5216137672360531
2006-12-14,rolling_corr,0.5221781358966305
2006-12-15,rolling_corr,0.5150021573309096
2006-12-18,rolling_corr,0.5412937553324377
2006-12-19,rolling_corr,0.5051584669813919
2006-12-20,rolling_corr,0.5578413975917784
2006-12-21,rolling_corr,0.5645093275305596
2006-12-22,rolling_corr,0.5743560989629882
2006-12-25,rolling_corr,0.5735999559984545
2006-12-26,rolling_corr,0.5746587429155697
2006-12-27,rolling_corr,0.575152192089588
2006-12-28,rolling_corr,0.578473300466718
2006-12-29,rolling_corr,0.5829893204109072
2007-01-01,rolling_corr,0.5834847180169682
2007-01-02,rolling_corr,0.5606315511573111
2007-01-03,rolling_corr,0.5640473412218363
2007-01-04,rolling_corr,0.5469799168138858
2007-01-05,rolling_corr,0.5541253207889332
2007-01-08,rolling_corr,0.5539711821275548
2007-01-09,rolling_corr,0.5471422229695769
2007-01-10,rolling_corr,0.5225424869616162
2007-01-11,rolling_corr,0.5411417857061182
2007-01-12,rolling_corr,0.5420646335015464
2007-01-15,rolling_corr,0.5384586557104059
2007-01-16,rolling_corr,0.5363274763445187
2007-01-17,rolling_corr,0.5355816469199802
2007-01-18,rolling_corr,0.5442212400421471
2007-01-19,rolling_corr,0.5997543840442895
2007-01-22,rolling_corr,0.5997936127528944
2007-01-23,rolling_corr,0.5982946621420993
2007-01-24,rolling_corr,0.6357024619840337
2007-01-25,rolling_corr,0.6033474420794815
2007-01-26,rolling_corr,0.613862654620116
2007-01-29,rolling_corr,0.5843379075164077
2007-01-30,rolling_corr,0.5821987332549581
2007-01-31,rolling_corr,0.5710634264139446
2007-02-01,rolling_corr,0.5793973465464606
2007-02-02,rolling_corr,0.5906236174896992
2007-02-05,rolling_corr,0.5896088804324726
2007-02-06,rolling_corr,0.5929620305407876
2007-02-07,rolling_corr,0.587304270796834
2007-02-08,rolling_corr,0.5869627159065159
2007-02-09,rolling_corr,0.5664710603487467
2007-02-12,rolling_corr,0.5774176399323016
2007-02-13,rolling_corr,0.5779251163325732
2007-02-14,rolling_corr,0.5794030755937553
2007-02-15,rolling_corr,0.5780654098083109
2007-02-16,rolling_corr,0.5711609682176895
2007-02-19,rolling_corr,0.486360521111204
2007-02-20,rolling_corr,0.49269332336954086
2007-02-21,rolling_corr,0.45261436967302315
2007-02-22,rolling_corr,0.46380964916916445
2007-02-23,rolling_corr,0.4581635319083662
2007-02-26,rolling_corr,0.4089061095304252
2007-02-27,rolling_corr,0.6519965924820977
2007-02-28,rolling_corr,0.6071359053524634
2007-03-01,rolling_corr,0.6112669738345372
2007-03-02,rolling_corr,0.6192707944695608
2007-03-05,rolling_corr,0.6364931844948747
2007-03-06,rolling_corr,0.6347866149253466
2007-03-07,rolling_corr,0.6290358682957516
2007-03-08,rolling_corr,0.638337350968117
2007-03-09,rolling_corr,0.6374763252696026
2007-03-12,rolling_corr,0.6230215945641395
2007-03-13,rolling_corr,0.6523753932380073
2007-03-14,rolling_corr,0.5416479000888745
2007-03-15,rolling_corr,0.5306284498459783
2007-03-16,rolling_corr,0.5232088755628118
2007-03-19,rolling_corr,0.5461762851075127
2007-03-20,rolling_corr,0.550828113346904
2007-03-21,rolling_corr,0.5165420746442595
2007-03-22,rolling_corr,0.5078664700639194
2007-03-23,rolling_corr,0.5081811262737393
2007-03-26,rolling_corr,0.5057157158017792
2007-03-27,rolling_corr,0.5064175334845338
2007-03-28,rolling_corr,0.5084586891032297
2007-03-29,rolling_corr,0.5112566774080191
2007-03-30,rolling_corr,0.5065280960456807
2007-04-02,rolling_corr,0.5077417672820703
2007-04-03,rolling_corr,0.5212947208986359
2007-04-04,rolling_corr,0.5364100314709233
2007-04-05,rolling_corr,0.529681084150916
2007-04-06,rolling_corr,0.5293247459676297
2007-04-09,rolling_corr,0.5296880549628435
2007-04-10,rolling_corr,0.5318941273637139
2007-04-11,rolling_corr,0.5305911673986237
2007-04-12,rolling_corr,0.5119641974423026
2007-04-13,rolling_corr,0.5125459643271817
2007-04-16,rolling_corr,0.510275980964498
2007-04-17,rolling_corr,0.5082540028014134
2007-04-18,rolling_corr,0.495305466776176
2007-04-19,rolling_corr,0.5040556167856459
2007-04-20,rolling_corr,0.5187640816214716
2007-04-23,rolling_corr,0.5246510454242854
2007-04-24,rolling_corr,0.49549484565358404
2007-04-25,rolling_corr,0.49713150511864035
2007-04-26,rolling_corr,0.4976003377169651
2007-04-27,rolling_corr,0.49138959260115816
2007-04-30,rolling_corr,0.4895335692671466
2007-05-01,rolling_corr,0.4904807677451469
2007-05-02,rolling_corr,0.49430248758529
2007-05-03,rolling_corr,0.492319989354404
2007-05-04,rolling_corr,0.4978229591175537
2007-05-07,rolling_corr,0.4955562697790316
2007-05-08,rolling_corr,0.49434673988907746
2007-05-09,rolling_corr,0.4916577208707589
2007-05-10,rolling_corr,0.4835514751224844
2007-05-11,rolling_corr,0.49381384779756765
2007-05-14,rolling_corr,0.49585844109688654
2007-05-15,rolling_corr,0.490192844838015
2007-05-16,rolling_corr,0.49391133433730433
2007-05-17,rolling_corr,0.49258444108926586
2007-05-18,rolling_corr,0.4959390489694709
2007-05-21,rolling_corr,0.4995167827095024
2007-05-22,rolling_corr,0.3694447695185496
2007-05-23,rolling_corr,0.3792506282517041
2007-05-24,rolling_corr,0.38859078072895487
2007-05-25,rolling_corr,0.36812195894497823
2007-05-28,rolling_corr,0.33322377214144094
2007-05-29,rolling_corr,0.3314436563673499
2007-05-30,rolling_corr,0.32581672491970365
2007-05-31,rolling_corr,0.2995937521037782
2007-06-01,rolling_corr,0.30403318235856736
2007-06-04,rolling_corr,0.3076671005982542
2007-06-05,rolling_corr,0.26835167936429855
2007-06-06,rolling_corr,0.4092474739460106
2007-06-07,rolling_corr,0.4602986239842666
2007-06-08,rolling_corr,0.4703810390639935
2007-06-11,rolling_corr,0.4374780238529402
2007-06-12,rolling_corr,0.45912556146120403
2007-06-13,rolling_corr,0.4888228033667051
2007-06-14,rolling_corr,0.5051824224020591
2007-06-15,rolling_corr,0.5140616663617834
2007-06-18,rolling_corr,0.5164913410337176
2007-06-19,rolling_corr,0.5279484120282649
2007-06-20,rolling_corr,0.49390493490779214
2007-06-21,rolling_corr,0.46719833972699437
2007-06-22,rolling_corr,0.4760886873867418
2007-06-25,rolling_corr,0.46807266157584326
2007-06-26,rolling_corr,0.4527076344407713
2007-06-27,rolling_corr,0.4345115171930567
2007-06-28,rolling_corr,0.4261557134820635
2007-06-29,rolling_corr,0.42150508000633746
2007-07-02,rolling_corr,0.39673750986709777
2007-07-03,rolling_corr,0.398111979278555
2007-07-04,rolling_corr,0.3965010730439219
2007-07-05,rolling_corr,0.41192923080200655
2007-07-06,rolling_corr,0.4118319891336698
2007-07-09,rolling_corr,0.4083899335359266
2007-07-10,rolling_corr,0.42997313497573736
2007-07-11,rolling_corr,0.4240341997017091
2007-07-12,rolling_corr,0.44833249686932947
2007-07-13,rolling_corr,0.4309388602441846
2007-07-16,rolling_corr,0.4224035348979125
2007-07-17,rolling_corr,0.451759978206154
2007-07-18,rolling_corr,0.4547549251432275
2007-07-19,rolling_corr,0.4588106920507575
2007-07-20,rolling_corr,0.5029638973798721
2007-07-23,rolling_corr,0.5070269781548197
2007-07-24,rolling_corr,0.5239049001907901
2007-07-25,rolling_corr,0.5230774512837997
2007-07-26,rolling_corr,0.5933414983931096
2007-07-27,rolling_corr,0.5700799923013862
2007-07-30,rolling_corr,0.5477967027126355
2007-07-31,rolling_corr,0.47038924264887555
2007-08-01,rolling_corr,0.4353920693161936
2007-08-02,rolling_corr,0.44121025065123826
2007-08-03,rolling_corr,0.4431406229431585
2007-08-06,rolling_corr,0.38701294202579034
2007-08-07,rolling_corr,0.399891681774564
2007-08-08,rolling_corr,0.42544081216586005
2007-08-09,rolling_corr,0.44366051421665986
2007-08-10,rolling_corr,0.4134147666646897
2007-08-13,rolling_corr,0.4036132205136657
2007-08-14,rolling_corr,0.4193987357174619
2007-08-15,rolling_corr,0.4204494660837865
2007-08-16,rolling_corr,0.3597053944736986
2007-08-17,rolling_corr,0.3983374041741804
2007-08-20,rolling_corr,0.3984945639830717
2007-08-21,rolling_corr,0.39739925149183003
2007-08-22,rolling_corr,0.4099818534183026
2007-08-23,rolling_corr,0.41244716407495857
2007-08-24,rolling_corr,0.4116926677644916
2007-08-27,rolling_corr,0.4127420772138964
2007-08-28,rolling_corr,0.4254413410414189
2007-08-29,rolling_corr,0.41941565254909474
2007-08-30,rolling_corr,0.39709731378440083
2007-08-31,rolling_corr,0.40208609482071794
2007-09-03,rolling_corr,0.4021960855965235
2007-09-04,rolling_corr,0.39475621967954744
2007-09-05,rolling_corr,0.4074359765273907
2007-09-06,rolling_corr,0.4026142572679184
2007-09-07,rolling_corr,0.4209894149473389
2007-09-10,rolling_corr,0.42071871709929376
2007-09-11,rolling_corr,0.44006525782377864
2007-09-12,rolling_corr,0.45005927997286616
2007-09-13,rolling_corr,0.4645217552504252
2007-09-14,rolling_corr,0.45544019193142543
2007-09-17,rolling_corr,0.4607183202936655
2007-09-18,rolling_corr,0.5013194598988714
2007-09-19,rolling_corr,0.5008363439514018
2007-09-20,rolling_corr,0.5048653381786335
2007-09-21,rolling_corr,0.5068340037851193
2007-09-24,rolling_corr,0.5133344126874829
2007-09-25,rolling_corr,0.509358120557942
2007-09-26,rolling_corr,0.5131471065934597
2007-09-27,rolling_corr,0.5148237009689677
2007-09-28,rolling_corr,0.5140054356639739
2007-10-01,rolling_corr,0.5131925335579313
2007-10-02,rolling_corr,0.5024280274591942
2007-10-03,rolling_corr,0.5051875989440295
2007-10-04,rolling_corr,0.4942429077148148
2007-10-05,rolling_corr,0.4992005432331678
2007-10-08,rolling_corr,0.5021238550580789
2007-10-09,rolling_corr,0.5034558342827076
2007-10-10,rolling_corr,0.5029087008400893
2007-10-11,rolling_corr,0.4864822653478955
2007-10-12,rolling_corr,0.4768345088740216
2007-10-15,rolling_corr,0.47691985885787
2007-10-16,rolling_corr,0.46357602873854903
2007-10-17,rolling_corr,0.4630991456703197
2007-10-18,rolling_corr,0.4223621773417836
2007-10-19,rolling_corr,0.4145131244916557
2007-10-22,rolling_corr,0.41510068579113674
2007-10-23,rolling_corr,0.45839736777300977
2007-10-24,rolling_corr,0.47548854464326273
2007-10-25,rolling_corr,0.4707064842571881
2007-10-26,rolling_corr,0.4724912771866083
2007-10-29,rolling_corr,0.5148577917918813
2007-10-30,rolling_corr,0.5087302971545321
2007-10-31,rolling_corr,0.49421279724006023
2007-11-01,rolling_corr,0.48793994532840257
2007-11-02,rolling_corr,0.5081021993731878
2007-11-05,rolling_corr,0.5199934283331549
2007-11-06,rolling_corr,0.5042899852771742
2007-11-07,rolling_corr,0.4908450540296204
2007-11-08,rolling_corr,0.5602149556609904
2007-11-09,rolling_corr,0.5513332663284416
2007-11-12,rolling_corr,0.5457914665601675
2007-11-13,rolling_corr,0.5214880915875105
2007-11-14,rolling_corr,0.5170525647972057
2007-11-15,rolling_corr,0.5228582209968
2007-11-16,rolling_corr,0.5250632889836636
2007-11-19,rolling_corr,0.541795922555179
2007-11-20,rolling_corr,0.5239189131446634
2007-11-21,rolling_corr,0.5544078643581358
2007-11-22,rolling_corr,0.5603394444000571
2007-11-23,rolling_corr,0.5504252112684824
2007-11-26,rolling_corr,0.5467746760994155
2007-11-27,rolling_corr,0.5360463460002388
2007-11-28,rolling_corr,0.5503560864200241
2007-11-29,rolling_corr,0.5538733326469742
2007-11-30,rolling_corr,0.5343041382166791
2007-12-03,rolling_corr,0.5406442665965152
2007-12-04,rolling_corr,0.5294523208216065
2007-12-05,rolling_corr,0.530423000874233
2007-12-06,rolling_corr,0.49971056080294657
2007-12-07,rolling_corr,0.5104111808063668
2007-12-10,rolling_corr,0.5066015658767599
2007-12-11,rolling_corr,0.4310074919165449
2007-12-12,rolling_corr,0.4408507775125909
2007-12-13,rolling_corr,0.3994233230052796
2007-12-14,rolling_corr,0.38702950584402807
2007-12-17,rolling_corr,0.4107904700213729
2007-12-18,rolling_corr,0.4148810713698524
2007-12-19,rolling_corr,0.4089080824191928
2007-12-20,rolling_corr,0.40314645005972616
2007-12-21,rolling_corr,0.4170765511020086
2007-12-24,rolling_corr,0.4164083778861259
2007-12-25,rolling_corr,0.4228258117487856
2007-12-26,rolling_corr,0.4224470135890229
2007-12-27,rolling_corr,0.4273561778583421
2007-12-28,rolling_corr,0.41406599322106613
2007-12-31,rolling_corr,0.4132940538867871
2008-01-01,rolling_corr,0.41080263899867714
2008-01-02,rolling_corr,0.4254181939654651
2008-01-03,rolling_corr,0.44186746331339083
2008-01-04,rolling_corr,0.47214917777944293
2008-01-07,rolling_corr,0.4716045823454202
2008-01-08,rolling_corr,0.47078935471245015
2008-01-09,rolling_corr,0.45720808880325625
2008-01-10,rolling_corr,0.44923096724126316
2008-01-11,rolling_corr,0.4756579373540622
2008-01-14,rolling_corr,0.4892620229336756
2008-01-15,rolling_corr,0.5237505975420546
2008-01-16,rolling_corr,0.5299952423200027
2008-01-17,rolling_corr,0.5226483255783237
2008-01-18,rolling_corr,0.5080101154372806
2008-01-21,rolling_corr,0.3171262161480539
2008-01-22,rolling_corr,0.2967801476445337
2008-01-23,rolling_corr,0.1724041522724386
2008-01-24,rolling_corr,0.20234717199630736
2008-01-25,rolling_corr,0.19357789053287522
2008-01-28,rolling_corr,0.18352456744470877
2008-01-29,rolling_corr,0.18653938712869186
2008-01-30,rolling_corr,0.1923525241820395
2008-01-31,rolling_corr,0.19459124716219559
2008-02-01,rolling_corr,0.20334452097228223
2008-02-04,rolling_corr,0.20398716702775088
2008-02-05,rolling_corr,0.28374459144559305
2008-02-06,rolling_corr,0.27384050852401465
2008-02-07,rolling_corr,0.2674627394426477
2008-02-08,rolling_corr,0.2639443709202959
2008-02-11,rolling_corr,0.2519903549171717
2008-02-12,rolling_corr,0.25974528600132274
2008-02-13,rolling_corr,0.24658748234356226
2008-02-14,rolling_corr,0.23969588961018617
2008-02-15,rolling_corr,0.23165717690271503
2008-02-18,rolling_corr,0.23408724098565456
2008-02-19,rolling_corr,0.2354670342596713
2008-02-20,rolling_corr,0.19961848321210993
2008-02-21,rolling_corr,0.18895099295235274
2008-02-22,rolling_corr,0.17699827129008736
2008-02-25,rolling_corr,0.18902667554107083
2008-02-26,rolling_corr,0.19961892309067467
2008-02-27,rolling_corr,0.19312709821345844
2008-02-28,rolling_corr,0.20519458508637112
2008-02-29,rolling_corr,0.20673887605961522
2008-03-03,rolling_corr,0.1996120576148197
2008-03-04,rolling_corr,0.21822577113562472
2008-03-05,rolling_corr,0.22731368004059394
2008-03-06,rolling_corr,0.23898826211268406
2008-03-07,rolling_corr,0.24916777296695425
2008-03-10,rolling_corr,0.23786332362194446
2008-03-11,rolling_corr,0.2963852175841799
2008-03-12,rolling_corr,0.29172726831826673
2008-03-13,rolling_corr,0.29082608862015735
2008-03-14,rolling_corr,0.27911370307860256
2008-03-17,rolling_corr,0.2845940835879329
2008-03-18,rolling_corr,0.333706332626474
2008-03-19,rolling_corr,0.32982630106553046
2008-03-20,rolling_corr,0.3276129443022534
2008-03-21,rolling_corr,0.3283107695578406
2008-03-24,rolling_corr,0.3283474414166171
2008-03-25,rolling_corr,0.32653695796125337
2008-03-26,rolling_corr,0.321929206160302
2008-03-27,rolling_corr,0.31483257001695186
2008-03-28,rolling_corr,0.30461097846858876
2008-03-31,rolling_corr,0.2983576295161746
2008-04-01,rolling_corr,0.34279072033335023
2008-04-02,rolling_corr,0.3459843406579455
2008-04-03,rolling_corr,0.3480243822578118
2008-04-04,rolling_corr,0.3478942044817506
2008-04-07,rolling_corr,0.3504587538861029
2008-04-08,rolling_corr,0.3236995541419838
2008-04-09,rolling_corr,0.3251868607816326
2008-04-10,rolling_corr,0.33012785627986085
2008-04-11,rolling_corr,0.33936883025188136
2008-04-14,rolling_corr,0.38465692612769853
2008-04-15,rolling_corr,0.40127938456670315
2008-04-16,rolling_corr,0.5043415339924117
2008-04-17,rolling_corr,0.5257489817142373
2008-04-18,rolling_corr,0.5473867228754836
2008-04-21,rolling_corr,0.5647468636983753
2008-04-22,rolling_corr,0.5663363138085267
2008-04-23,rolling_corr,0.5664095644424825
2008-04-24,rolling_corr,0.5712637065337153
2008-04-25,rolling_corr,0.56599690617345
2008-04-28,rolling_corr,0.5680001658238857
2008-04-29,rolling_corr,0.5110930945575956
2008-04-30,rolling_corr,0.5258588117213312
2008-05-01,rolling_corr,0.5297974537117852
2008-05-02,rolling_corr,0.5284842826472383
2008-05-05,rolling_corr,0.5350540765894174
2008-05-06,rolling_corr,0.5352214724212037
2008-05-07,rolling_corr,0.5298654354485329
2008-05-08,rolling_corr,0.5379922709502838
2008-05-09,rolling_corr,0.549533169147145
2008-05-12,rolling_corr,0.5596021991382415
2008-05-13,rolling_corr,0.5595015141362282
2008-05-14,rolling_corr,0.5772750852520521
2008-05-15,rolling_corr,0.5862839435263487
2008-05-16,rolling_corr,0.5991376215218044
2008-05-19,rolling_corr,0.5938765296424747
2008-05-20,rolling_corr,0.5987198471535438
2008-05-21,rolling_corr,0.6037772652848375
2008-05-22,rolling_corr,0.5994300742115569
2008-05-23,rolling_corr,0.6109337390421287
2008-05-26,rolling_corr,0.6272145317775165
2008-05-27,rolling_corr,0.6203475778491784
2008-05-28,rolling_corr,0.6282023888349081
2008-05-29,rolling_corr,0.6217566291685893
2008-05-30,rolling_corr,0.6178582469063241
2008-06-02,rolling_corr,0.6273483605205233
2008-06-03,rolling_corr,0.5730629837878285
2008-06-04,rolling_corr,0.5822441962028443
2008-06-05,rolling_corr,0.5569535488341362
2008-06-06,rolling_corr,0.5974425395793704
2008-06-09,rolling_corr,0.5943322858888055
2008-06-10,rolling_corr,0.5417564402298468
2008-06-11,rolling_corr,0.5625549055196162
2008-06-12,rolling_corr,0.5767092754131381
2008-06-13,rolling_corr,0.5843171188234173
2008-06-16,rolling_corr,0.5884820754299478
2008-06-17,rolling_corr,0.6147749135321239
2008-06-18,rolling_corr,0.6233574920884501
2008-06-19,rolling_corr,0.6488893964262259
2008-06-20,rolling_corr,0.6550617216269131
2008-06-23,rolling_corr,0.6704551964611257
2008-06-24,rolling_corr,0.6088978498066231
2008-06-25,rolling_corr,0.6173441970275463
2008-06-26,rolling_corr,0.6598716686255512
2008-06-27,rolling_corr,0.6595051175754828
2008-06-30,rolling_corr,0.658586920301671
2008-07-01,rolling_corr,0.6275324032363577
2008-07-02,rolling_corr,0.5861338430831432
2008-07-03,rolling_corr,0.5898347106133675
2008-07-04,rolling_corr,0.565225376636302
2008-07-07,rolling_corr,0.5312914010695555
2008-07-08,rolling_corr,0.48099832545096793
2008-07-09,rolling_corr,0.3728032620867981
2008-07-10,rolling_corr,0.34379761752033805
2008-07-11,rolling_corr,0.3142892483747679
2008-07-14,rolling_corr,0.30695085434869446
2008-07-15,rolling_corr,0.31810030251705634
2008-07-16,rolling_corr,0.3432365097941711
2008-07-17,rolling_corr,0.3702383556763467
2008-07-18,rolling_corr,0.36038168570242624
2008-07-21,rolling_corr,0.35966001414451415
2008-07-22,rolling_corr,0.33189883367801754
2008-07-23,rolling_corr,0.3393937559293304
2008-07-24,rolling_corr,0.36915196286675545
2008-07-25,rolling_corr,0.3613866064829028
2008-07-28,rolling_corr,0.3657422828916287
2008-07-29,rolling_corr,0.398670744715308
2008-07-30,rolling_corr,0.42612183481654664
2008-07-31,rolling_corr,0.4109521516014449
2008-08-01,rolling_corr,0.4089801815948697
2008-08-04,rolling_corr,0.40450794663602274
2008-08-05,rolling_corr,0.44844855986938953
2008-08-06,rolling_corr,0.44675498356872034
2008-08-07,rolling_corr,0.44323803227895453
2008-08-08,rolling_corr,0.44924107693897497
2008-08-11,rolling_corr,0.4552316352811659
2008-08-12,rolling_corr,0.4493284023716404
2008-08-13,rolling_corr,0.44136139553212334
2008-08-14,rolling_corr,0.437071042154728
2008-08-15,rolling_corr,0.42956551184289415
2008-08-18,rolling_corr,0.42317632020508056
2008-08-19,rolling_corr,0.43561711325132196
2008-08-20,rolling_corr,0.43628801343957063
2008-08-21,rolling_corr,0.4288173195153192
2008-08-22,rolling_corr,0.44157097797973655
2008-08-25,rolling_corr,0.4428749828283323
2008-08-26,rolling_corr,0.4517331579785317
2008-08-27,rolling_corr,0.4551338130037507
2008-08-28,rolling_corr,0.4848775641121425
2008-08-29,rolling_corr,0.4488192125097291
2008-09-01,rolling_corr,0.44999739959449697
2008-09-02,rolling_corr,0.4397614794603973
2008-09-03,rolling_corr,0.4317857644415834
2008-09-04,rolling_corr,0.46913607273989416
2008-09-05,rolling_corr,0.43698120372357524
2008-09-08,rolling_corr,0.4720471266575398
2008-09-09,rolling_corr,0.4854460046521299
2008-09-10,rolling_corr,0.47088912464139915
2008-09-11,rolling_corr,0.465516398618963
2008-09-12,rolling_corr,0.45597834098878165
2008-09-15,rolling_corr,0.5201078630219694
2008-09-16,rolling_corr,0.5182754790447723
2008-09-17,rolling_corr,0.5280754618598524
2008-09-18,rolling_corr,0.4772084058156653
2008-09-19,rolling_corr,0.5417041398727402
2008-09-22,rolling_corr,0.5496911719896438
2008-09-23,rolling_corr,0.5629136996966714
2008-09-24,rolling_corr,0.5736505188270502
2008-09-25,rolling_corr,0.5844139261128807
2008-09-26,rolling_corr,0.5870860840323516
2008-09-29,rolling_corr,0.6135318143671342
2008-09-30,rolling_corr,0.6077404861414252
2008-10-01,rolling_corr,0.6234524115779657
2008-10-02,rolling_corr,0.6367043566557892
2008-10-03,rolling_corr,0.6074051084769215
2008-10-06,rolling_corr,0.6296646795837859
2008-10-07,rolling_corr,0.5795170859157073
2008-10-08,rolling_corr,0.5643830601787779
2008-10-09,rolling_corr,0.5830598039541218
2008-10-10,rolling_corr,0.5372095436613243
2008-10-13,rolling_corr,0.6395619114402258
2008-10-14,rolling_corr,0.640466705371252
2008-10-15,rolling_corr,0.6600959296098926
2008-10-16,rolling_corr,0.6088907429161132
2008-10-17,rolling_corr,0.6005977745047864
2008-10-20,rolling_corr,0.609342706563454
2008-10-21,rolling_corr,0.6073662818036608
2008-10-22,rolling_corr,0.6296599387430336
2008-10-23,rolling_corr,0.6244913646576388
2008-10-24,rolling_corr,0.6325699105446994
2008-10-27,rolling_corr,0.6369425986840977
2008-10-28,rolling_corr,0.5740037621575016
2008-10-29,rolling_corr,0.5313408473560066
2008-10-30,rolling_corr,0.5362270920325384
2008-10-31,rolling_corr,0.5384722840681939
2008-11-03,rolling_corr,0.5368881621691283
2008-11-04,rolling_corr,0.550532456772012
2008-11-05,rolling_corr,0.5416160985282182
2008-11-06,rolling_corr,0.5566185061800386
2008-11-07,rolling_corr,0.560524314000495
2008-11-10,rolling_corr,0.5611417902800564
2008-11-11,rolling_corr,0.5638868862468444
2008-11-12,rolling_corr,0.5680687839948997
2008-11-13,rolling_corr,0.5649871674701611
2008-11-14,rolling_corr,0.5527490184813671
2008-11-17,rolling_corr,0.554548174234024
2008-11-18,rolling_corr,0.5544668236433725
2008-11-19,rolling_corr,0.5612232250286677
2008-11-20,rolling_corr,0.5610681720913667
2008-11-21,rolling_corr,0.5525549210442094
2008-11-24,rolling_corr,0.5763893369677222
2008-11-25,rolling_corr,0.5781490191500173
2008-11-26,rolling_corr,0.5740855140998546
2008-11-27,rolling_corr,0.5706637283035401
2008-11-28,rolling_corr,0.576069556562972
2008-12-01,rolling_corr,0.5829472389807853
2008-12-02,rolling_corr,0.5892896255681002
2008-12-03,rolling_corr,0.591236326904287
2008-12-04,rolling_corr,0.591105385626928
2008-12-05,rolling_corr,0.5701873823374556
2008-12-08,rolling_corr,0.5718648251010665
2008-12-09,rolling_corr,0.570308506028173
2008-12-10,rolling_corr,0.5686486897436677
2008-12-11,rolling_corr,0.5712095824312623
2008-12-12,rolling_corr,0.5581515142308133
2008-12-15,rolling_corr,0.5554075082979221
2008-12-16,rolling_corr,0.5569662712875658
2008-12-17,rolling_corr,0.556559212408672
2008-12-18,rolling_corr,0.5511830822961844
2008-12-19,rolling_corr,0.5515713125429906
2008-12-22,rolling_corr,0.5434635671527498
2008-12-23,rolling_corr,0.5474925145809085
2008-12-24,rolling_corr,0.5487923533390898
2008-12-25,rolling_corr,0.5479451859817821
2008-12-26,rolling_corr,0.5573330970484158
2008-12-29,rolling_corr,0.5500799054694007
2008-12-30,rolling_corr,0.5710084860984428
2008-12-31,rolling_corr,0.574652175584482
2009-01-01,rolling_corr,0.5644406755277046
2009-01-02,rolling_corr,0.5908477849376269
2009-01-05,rolling_corr,0.5283362247682054
2009-01-06,rolling_corr,0.5335764742396751
2009-01-07,rolling_corr,0.5073841952262754
2009-01-08,rolling_corr,0.545426226006448
2009-01-09,rolling_corr,0.5559638488637315
2009-01-12,rolling_corr,0.5493081561442994
2009-01-13,rolling_corr,0.5453114584777671
2009-01-14,rolling_corr,0.5214850154453634
2009-01-15,rolling_corr,0.5279669305029216
2009-01-16,rolling_corr,0.5168654692250441
2009-01-19,rolling_corr,0.5056689273212515
2009-01-20,rolling_corr,0.5853011759006097
2009-01-21,rolling_corr,0.6460126592949236
2009-01-22,rolling_corr,0.6426238186277642
2009-01-23,rolling_corr,0.6421501429244292
2009-01-26,rolling_corr,0.6419352808444769
2009-01-27,rolling_corr,0.6278058651924993
2009-01-28,rolling_corr,0.6548941615393993
2009-01-29,rolling_corr,0.6430543415612604
2009-01-30,rolling_corr,0.6356273596817104
2009-02-02,rolling_corr,0.6290590917737424
2009-02-03,rolling_corr,0.6305468852718228
2009-02-04,rolling_corr,0.6120310347795413
2009-02-05,rolling_corr,0.6156942216076126
2009-02-06,rolling_corr,0.6413351252377563
2009-02-09,rolling_corr,0.635641777527586
2009-02-10,rolling_corr,0.6429493071464728
2009-02-11,rolling_corr,0.6193683748561944
2009-02-12,rolling_corr,0.6016364416438629
2009-02-13,rolling_corr,0.6272514072175286
2009-02-16,rolling_corr,0.5684386007014288
2009-02-17,rolling_corr,0.5849863473677716
2009-02-18,rolling_corr,0.5988728364257758
2009-02-19,rolling_corr,0.6027136314741312
2009-02-20,rolling_corr,0.596516235050801
2009-02-23,rolling_corr,0.5443865191744769
2009-02-24,rolling_corr,0.4921030310713685
2009-02-25,rolling_corr,0.48661577302111203
2009-02-26,rolling_corr,0.44622233141059414
2009-02-27,rolling_corr,0.5422367095053977
2009-03-02,rolling_corr,0.5408171981936933
2009-03-03,rolling_corr,0.5504638813296381
2009-03-04,rolling_corr,0.5582317194580664
2009-03-05,rolling_corr,0.5996989108218349
2009-03-06,rolling_corr,0.611079252979381
